accident_severity,special_conditions_at_site,pedestrian_movement,road_surface_conditions,light_conditions,weather_conditions,age_of_vehicle,sex_of_driver,age_of_driver,junction_location,junction_detail,junction_control,did_police_officer_attend_scene_of_accident,day_of_week
182703,2,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.4657359027997265,1.0,3.0,4.0,1.0,3
244167,2,0.0,0.0,1.0,1,1,3.091042453358316,1.0,4.02535169073515,5.0,8.0,4.0,1.0,5
60918,2,0.0,0.0,1.0,4,1,1.6094379124341003,2.0,3.2188758248682006,6.0,3.0,4.0,1.0,3
245825,2,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,2.8903717578961645,8.0,3.0,4.0,1.0,4
166725,2,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.970291913552122,8.0,3.0,4.0,1.0,3
207812,2,7.0,0.0,2.0,7,1,1.0986122886681098,1.0,3.4965075614664802,2.0,3.0,4.0,1.0,4
41955,2,0.0,0.0,2.0,4,2,1.0986122886681098,1.0,4.07753744390572,8.0,6.0,2.0,1.0,4
115359,2,0.0,0.0,2.0,1,1,2.833213344056216,1.0,2.8903717578961645,3.0,2.0,4.0,1.0,1
154985,2,0.0,0.0,2.0,4,2,0.6931471805599453,1.0,4.127134385045092,8.0,6.0,4.0,1.0,2
244184,2,0.0,0.0,1.0,7,1,2.772588722239781,1.0,3.6109179126442243,1.0,3.0,4.0,1.0,7
115321,2,0.0,1.0,2.0,1,8,0.6931471805599453,1.0,3.091042453358316,1.0,5.0,4.0,1.0,3
154536,2,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,4.356708826689592,8.0,3.0,4.0,1.0,4
87115,2,0.0,0.0,1.0,1,1,1.9459101490553132,2.0,4.127134385045092,8.0,9.0,4.0,1.0,3
87116,2,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,2.9444389791664403,1.0,9.0,4.0,1.0,3
154537,2,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,4.356708826689592,8.0,3.0,4.0,1.0,4
207843,2,0.0,0.0,1.0,4,1,1.791759469228055,2.0,3.9512437185814275,8.0,7.0,2.0,1.0,1
217708,2,0.0,0.0,1.0,4,1,1.3862943611198906,1.0,3.295836866004329,1.0,3.0,4.0,1.0,4
245658,2,0.0,0.0,1.0,1,1,3.2188758248682006,1.0,4.07753744390572,8.0,5.0,2.0,1.0,5
61565,2,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,4.343805421853684,5.0,3.0,4.0,1.0,2
116948,2,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.713572066704308,1.0,3.0,4.0,1.0,7
87119,2,0.0,0.0,1.0,1,1,2.833213344056216,1.0,3.970291913552122,5.0,3.0,4.0,1.0,3
26923,2,0.0,9.0,2.0,1,1,2.772588722239781,1.0,4.382026634673881,1.0,3.0,4.0,1.0,4
61566,2,0.0,0.0,1.0,1,1,2.70805020110221,2.0,4.477336814478207,8.0,3.0,4.0,1.0,4
94168,2,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.8918202981106265,1.0,3.0,4.0,1.0,1
25749,2,0.0,3.0,1.0,1,1,2.5649493574615367,1.0,3.8066624897703196,1.0,6.0,2.0,1.0,2
207824,2,0.0,1.0,1.0,1,1,2.5649493574615367,1.0,3.4657359027997265,2.0,3.0,1.0,1.0,6
115344,2,0.0,1.0,2.0,1,1,1.791759469228055,2.0,3.2188758248682006,2.0,6.0,2.0,1.0,5
53231,2,0.0,4.0,1.0,1,1,0.6931471805599453,1.0,3.8918202981106265,1.0,9.0,4.0,1.0,5
94012,2,0.0,0.0,2.0,4,1,2.302585092994046,1.0,3.5263605246161616,2.0,3.0,2.0,1.0,3
153935,2,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,2.9444389791664403,2.0,9.0,4.0,1.0,6
244850,2,0.0,4.0,1.0,4,1,2.3978952727983707,2.0,3.871201010907891,8.0,3.0,2.0,1.0,1
115356,2,0.0,0.0,2.0,1,1,2.833213344056216,1.0,2.8903717578961645,3.0,2.0,4.0,1.0,1
86849,2,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.5553480614894135,6.0,6.0,4.0,1.0,2
115357,2,0.0,0.0,2.0,1,1,2.833213344056216,1.0,2.8903717578961645,3.0,2.0,4.0,1.0,1
60919,2,0.0,0.0,1.0,4,1,2.9444389791664403,2.0,3.6375861597263857,1.0,3.0,4.0,1.0,3
115358,2,0.0,0.0,2.0,1,1,2.833213344056216,1.0,2.8903717578961645,3.0,2.0,4.0,1.0,1
245662,2,0.0,3.0,1.0,4,1,2.302585092994046,1.0,3.6888794541139363,1.0,3.0,2.0,1.0,7
115437,2,0.0,0.0,2.0,4,3,2.70805020110221,1.0,3.6635616461296463,1.0,3.0,4.0,1.0,7
154881,2,0.0,0.0,2.0,1,1,2.0794415416798357,2.0,3.58351893845611,6.0,3.0,4.0,1.0,3
53088,2,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.5263605246161616,1.0,9.0,4.0,1.0,6
26828,2,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.091042453358316,1.0,3.0,4.0,1.0,6
176235,2,0.0,0.0,2.0,1,2,2.0794415416798357,2.0,3.6109179126442243,3.0,1.0,4.0,1.0,4
26319,2,0.0,0.0,2.0,4,2,2.302585092994046,1.0,3.9318256327243257,1.0,3.0,4.0,1.0,2
26313,2,0.0,0.0,2.0,1,2,2.4849066497880004,1.0,3.970291913552122,8.0,3.0,4.0,1.0,2
103802,2,0.0,1.0,2.0,1,8,1.9459101490553132,2.0,3.8066624897703196,1.0,3.0,4.0,1.0,3
208192,2,0.0,8.0,1.0,1,1,1.791759469228055,1.0,3.6109179126442243,6.0,3.0,4.0,1.0,5
114936,2,0.0,0.0,2.0,1,1,0.6931471805599453,2.0,3.9318256327243257,1.0,6.0,4.0,1.0,2
166616,2,0.0,1.0,1.0,1,1,2.302585092994046,1.0,3.9318256327243257,1.0,3.0,4.0,1.0,3
61078,2,0.0,0.0,1.0,6,1,2.70805020110221,1.0,3.1780538303479458,8.0,6.0,4.0,1.0,3
208401,2,0.0,1.0,2.0,4,1,1.791759469228055,1.0,3.8501476017100584,8.0,3.0,2.0,1.0,7
208402,2,0.0,1.0,1.0,1,1,0.6931471805599453,2.0,3.828641396489095,6.0,3.0,4.0,1.0,4
114573,2,0.0,0.0,2.0,4,2,2.5649493574615367,1.0,3.1354942159291497,2.0,6.0,2.0,1.0,3
182153,2,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,3.2188758248682006,7.0,5.0,4.0,1.0,7
114575,2,0.0,0.0,2.0,4,2,1.6094379124341003,2.0,3.2188758248682006,2.0,6.0,2.0,1.0,3
245019,2,0.0,0.0,2.0,4,1,2.0794415416798357,1.0,3.091042453358316,1.0,3.0,4.0,1.0,7
182152,2,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.4965075614664802,7.0,5.0,4.0,1.0,7
172974,3,0.0,0.0,2.0,1,1,2.5649493574615367,1.0,3.091042453358316,3.0,1.0,4.0,1.0,2
177505,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.4339872044851463,1.0,1.0,4.0,2.0,3
172687,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.58351893845611,8.0,1.0,4.0,1.0,3
177506,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.4339872044851463,1.0,1.0,4.0,2.0,3
172918,3,0.0,0.0,2.0,4,2,0.6931471805599453,1.0,3.7612001156935624,8.0,3.0,4.0,1.0,3
172642,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.4339872044851463,8.0,3.0,2.0,2.0,3
172703,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,2.8903717578961645,8.0,3.0,4.0,1.0,2
172704,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,2.8903717578961645,8.0,3.0,4.0,1.0,2
172868,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.9512437185814275,8.0,3.0,4.0,1.0,6
177433,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.8918202981106265,5.0,3.0,4.0,1.0,1
172812,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,3.8066624897703196,8.0,1.0,2.0,1.0,1
172878,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.7376696182833684,8.0,6.0,3.0,1.0,5
172825,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,2.9444389791664403,1.0,6.0,2.0,2.0,2
172977,3,0.0,0.0,1.0,1,1,1.9459101490553132,2.0,3.332204510175204,8.0,3.0,4.0,2.0,5
177501,3,0.0,0.0,2.0,1,2,2.302585092994046,1.0,3.828641396489095,1.0,1.0,4.0,1.0,1
177504,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.4339872044851463,1.0,1.0,4.0,2.0,3
172676,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.332204510175204,1.0,8.0,4.0,1.0,1
172690,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,4.2626798770413155,8.0,1.0,4.0,1.0,3
177287,3,0.0,0.0,1.0,1,1,2.9444389791664403,2.0,3.9512437185814275,8.0,8.0,4.0,2.0,7
172886,3,0.0,0.0,2.0,4,2,2.6390573296152584,1.0,3.332204510175204,2.0,3.0,4.0,1.0,3
173007,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,3.7376696182833684,8.0,3.0,4.0,1.0,6
177331,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,3.044522437723423,8.0,2.0,4.0,1.0,6
172691,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.713572066704308,8.0,1.0,4.0,1.0,3
177235,3,0.0,0.0,1.0,1,4,2.4849066497880004,2.0,3.9889840465642745,8.0,6.0,2.0,1.0,3
172857,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,3.9318256327243257,8.0,1.0,2.0,1.0,6
177499,3,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,3.7612001156935624,8.0,8.0,4.0,1.0,4
172970,3,0.0,9.0,1.0,1,1,1.6094379124341003,2.0,4.04305126783455,1.0,3.0,4.0,2.0,3
172686,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.58351893845611,8.0,1.0,4.0,1.0,3
172682,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,4.143134726391533,8.0,8.0,4.0,1.0,5
177500,3,0.0,0.0,2.0,1,2,2.302585092994046,1.0,3.828641396489095,1.0,1.0,4.0,1.0,1
172823,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.007333185232471,8.0,3.0,4.0,2.0,3
172570,3,0.0,0.0,2.0,1,1,2.70805020110221,2.0,3.332204510175204,1.0,3.0,4.0,1.0,7
172967,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.8501476017100584,8.0,6.0,4.0,1.0,5
172562,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.258096538021482,3.0,1.0,4.0,1.0,6
177421,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.7612001156935624,1.0,1.0,4.0,1.0,6
177286,3,0.0,0.0,1.0,1,1,2.9444389791664403,2.0,3.9512437185814275,8.0,8.0,4.0,2.0,7
177419,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,3.258096538021482,8.0,3.0,4.0,1.0,6
172811,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,3.8066624897703196,8.0,1.0,2.0,1.0,1
172573,3,0.0,0.0,2.0,1,1,2.6390573296152584,2.0,3.6635616461296463,8.0,3.0,4.0,1.0,7
172814,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,4.110873864173311,1.0,3.0,4.0,1.0,2
172807,3,0.0,1.0,2.0,1,2,2.0794415416798357,1.0,3.9318256327243257,1.0,1.0,4.0,2.0,2
177241,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.330733340286331,1.0,3.0,4.0,1.0,4
172572,3,0.0,0.0,2.0,1,1,2.6390573296152584,2.0,3.6635616461296463,8.0,3.0,4.0,1.0,7
172972,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.1780538303479458,8.0,3.0,2.0,1.0,7
172702,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,2.8903717578961645,8.0,3.0,4.0,1.0,2
172571,3,0.0,0.0,2.0,1,1,2.6390573296152584,2.0,3.6635616461296463,8.0,3.0,4.0,1.0,7
172876,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.4657359027997265,8.0,6.0,3.0,1.0,5
172809,3,0.0,3.0,1.0,1,1,2.0794415416798357,1.0,3.5263605246161616,8.0,3.0,4.0,1.0,2
172681,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,4.454347296253507,8.0,8.0,4.0,1.0,5
177237,3,0.0,0.0,1.0,1,1,1.9459101490553132,2.0,2.9444389791664403,8.0,8.0,2.0,2.0,7
172853,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,4.060443010546419,8.0,1.0,4.0,2.0,4
177234,3,0.0,0.0,1.0,1,4,1.791759469228055,2.0,3.7376696182833684,8.0,6.0,2.0,1.0,3
173011,3,0.0,0.0,2.0,4,1,1.3862943611198906,2.0,3.367295829986474,8.0,1.0,4.0,1.0,6
172877,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.7376696182833684,8.0,6.0,3.0,1.0,5
172885,3,0.0,0.0,2.0,4,2,2.833213344056216,1.0,4.02535169073515,2.0,3.0,4.0,1.0,3
177243,3,0.0,0.0,1.0,4,1,2.5649493574615367,1.0,3.5263605246161616,8.0,3.0,2.0,1.0,7
172988,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.6888794541139363,1.0,3.0,4.0,1.0,7
172577,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,4.3694478524670215,8.0,2.0,4.0,1.0,3
177348,3,0.0,0.0,1.0,1,1,2.5649493574615367,2.0,3.912023005428146,1.0,3.0,4.0,2.0,4
172712,3,0.0,0.0,1.0,1,1,2.5649493574615367,2.0,4.110873864173311,8.0,8.0,4.0,1.0,5
177405,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.367295829986474,2.0,3.0,4.0,1.0,5
172713,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.6375861597263857,8.0,8.0,4.0,1.0,5
177410,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,4.127134385045092,2.0,3.0,4.0,1.0,2
172714,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.6375861597263857,8.0,8.0,4.0,1.0,5
172901,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.828641396489095,8.0,3.0,4.0,1.0,7
177412,3,0.0,0.0,2.0,4,2,2.1972245773362196,1.0,3.713572066704308,5.0,5.0,4.0,1.0,7
177415,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,3.8918202981106265,8.0,6.0,2.0,1.0,5
177356,3,0.0,0.0,2.0,4,1,2.302585092994046,2.0,3.044522437723423,5.0,8.0,4.0,1.0,3
177357,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.060443010546419,5.0,3.0,4.0,1.0,7
172705,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,2.8903717578961645,8.0,3.0,4.0,1.0,2
172752,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.6888794541139363,8.0,3.0,4.0,1.0,7
177463,3,0.0,0.0,1.0,4,1,1.0986122886681098,1.0,3.4011973816621555,8.0,3.0,4.0,1.0,6
177416,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,4.406719247264253,2.0,3.0,4.0,1.0,4
172767,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.6109179126442243,8.0,8.0,4.0,2.0,5
177370,3,0.0,0.0,2.0,1,1,2.5649493574615367,1.0,3.871201010907891,6.0,3.0,4.0,2.0,6
177479,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.2188758248682006,1.0,3.0,4.0,2.0,5
177457,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.332204510175204,8.0,8.0,4.0,1.0,1
177480,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.2188758248682006,1.0,3.0,4.0,2.0,5
177369,3,0.0,0.0,2.0,1,1,2.9444389791664403,1.0,3.2188758248682006,8.0,3.0,4.0,2.0,6
177401,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.8066624897703196,6.0,5.0,4.0,1.0,6
177313,3,0.0,0.0,1.0,4,1,2.5649493574615367,1.0,2.9444389791664403,3.0,1.0,4.0,1.0,6
172900,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.828641396489095,8.0,3.0,4.0,1.0,7
172957,3,0.0,0.0,1.0,4,1,2.772588722239781,1.0,3.970291913552122,8.0,1.0,4.0,1.0,7
177312,3,0.0,0.0,1.0,4,1,2.5649493574615367,1.0,2.9444389791664403,3.0,1.0,4.0,1.0,6
177364,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.6888794541139363,1.0,3.0,4.0,1.0,4
177453,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,4.110873864173311,8.0,3.0,4.0,1.0,6
177417,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.4965075614664802,2.0,3.0,4.0,1.0,4
177442,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.713572066704308,8.0,3.0,4.0,1.0,4
177344,3,0.0,0.0,2.0,1,2,2.302585092994046,2.0,4.060443010546419,4.0,2.0,4.0,1.0,6
177279,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.7612001156935624,5.0,2.0,4.0,1.0,7
172937,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.2188758248682006,4.0,1.0,4.0,2.0,1
172998,3,0.0,1.0,2.0,1,1,2.3978952727983707,2.0,3.4657359027997265,1.0,6.0,4.0,1.0,3
172616,3,0.0,1.0,1.0,1,1,0.6931471805599453,1.0,3.6635616461296463,2.0,6.0,4.0,1.0,6
177371,3,0.0,0.0,2.0,1,1,2.5649493574615367,1.0,3.871201010907891,6.0,3.0,4.0,2.0,6
172938,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.2188758248682006,4.0,1.0,4.0,2.0,1
177406,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.258096538021482,2.0,3.0,4.0,1.0,5
172632,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,4.290459441148391,8.0,3.0,4.0,1.0,4
177408,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,4.127134385045092,2.0,3.0,4.0,1.0,2
177372,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.9318256327243257,8.0,5.0,4.0,1.0,7
172942,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.258096538021482,8.0,3.0,4.0,2.0,2
177326,3,0.0,3.0,1.0,1,1,0.6931471805599453,2.0,3.044522437723423,3.0,1.0,4.0,2.0,4
172738,3,0.0,0.0,2.0,1,1,1.0986122886681098,1.0,2.8903717578961645,1.0,1.0,4.0,1.0,7
172838,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.9889840465642745,8.0,8.0,4.0,1.0,6
177281,3,0.0,0.0,2.0,1,2,1.3862943611198906,2.0,3.7376696182833684,1.0,8.0,4.0,1.0,7
177468,3,0.0,0.0,2.0,1,2,2.70805020110221,1.0,2.9444389791664403,1.0,8.0,4.0,2.0,6
177465,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,4.248495242049359,1.0,8.0,4.0,1.0,6
172749,3,0.0,0.0,2.0,1,2,1.0986122886681098,1.0,3.6635616461296463,8.0,8.0,4.0,1.0,2
177477,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.5263605246161616,8.0,8.0,4.0,1.0,1
177262,3,0.0,0.0,1.0,1,1,2.833213344056216,1.0,2.8903717578961645,8.0,8.0,4.0,1.0,4
177409,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,4.127134385045092,2.0,3.0,4.0,1.0,2
172751,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.6888794541139363,8.0,3.0,4.0,1.0,7
177464,3,0.0,5.0,2.0,1,1,2.70805020110221,1.0,4.007333185232471,5.0,3.0,4.0,1.0,3
172711,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.912023005428146,2.0,3.0,4.0,2.0,4
172914,3,0.0,2.0,2.0,4,2,0.6931471805599453,1.0,3.091042453358316,8.0,3.0,4.0,1.0,3
172663,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,4.276666119016055,8.0,8.0,4.0,1.0,3
172933,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.4339872044851463,1.0,3.0,4.0,1.0,6
177270,3,0.0,0.0,1.0,1,9,1.791759469228055,2.0,3.332204510175204,6.0,3.0,4.0,2.0,1
172837,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.9889840465642745,8.0,8.0,4.0,1.0,6
177466,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,4.0943445622221,5.0,8.0,4.0,1.0,6
177311,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.5553480614894135,1.0,1.0,4.0,1.0,3
177441,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.258096538021482,8.0,3.0,4.0,1.0,4
172932,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.4339872044851463,1.0,3.0,4.0,1.0,6
172986,3,0.0,0.0,2.0,4,4,2.5649493574615367,2.0,3.8918202981106265,8.0,3.0,4.0,2.0,1
172633,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.871201010907891,8.0,3.0,4.0,1.0,4
177322,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.4339872044851463,8.0,3.0,4.0,1.0,1
177285,3,0.0,0.0,1.0,1,1,2.9444389791664403,2.0,3.9512437185814275,8.0,8.0,4.0,2.0,7
172719,3,0.0,0.0,1.0,6,1,2.5649493574615367,2.0,3.784189633918261,8.0,3.0,4.0,1.0,6
172648,3,0.0,0.0,2.0,1,2,1.791759469228055,2.0,3.295836866004329,1.0,8.0,4.0,2.0,6
172581,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.332204510175204,1.0,1.0,2.0,1.0,5
177485,3,0.0,3.0,2.0,1,2,2.302585092994046,1.0,3.4965075614664802,6.0,8.0,4.0,1.0,7
172899,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.828641396489095,8.0,3.0,4.0,1.0,7
172580,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,3.4657359027997265,1.0,1.0,2.0,1.0,5
177323,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.4339872044851463,8.0,3.0,4.0,1.0,1
173003,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.6635616461296463,3.0,1.0,4.0,1.0,6
177486,3,0.0,0.0,2.0,1,1,2.3978952727983707,1.0,3.6375861597263857,8.0,5.0,4.0,1.0,5
173001,3,0.0,1.0,1.0,4,1,2.3978952727983707,2.0,4.143134726391533,8.0,3.0,4.0,1.0,2
177244,3,0.0,0.0,1.0,4,1,1.791759469228055,2.0,3.8501476017100584,5.0,3.0,2.0,1.0,7
177342,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,4.02535169073515,2.0,3.0,4.0,1.0,7
172795,3,0.0,0.0,2.0,4,2,2.772588722239781,2.0,3.970291913552122,8.0,3.0,4.0,1.0,3
172799,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.6635616461296463,4.0,1.0,4.0,1.0,3
172723,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.0943445622221,8.0,3.0,4.0,1.0,7
172804,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,4.007333185232471,8.0,3.0,4.0,1.0,4
177337,3,0.0,0.0,1.0,1,1,2.8903717578961645,1.0,3.091042453358316,8.0,3.0,4.0,1.0,2
172578,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.31748811353631,8.0,2.0,4.0,1.0,3
177297,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,4.219507705176107,1.0,6.0,4.0,1.0,5
172836,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.7376696182833684,8.0,8.0,4.0,1.0,6
177289,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.7612001156935624,8.0,8.0,4.0,1.0,3
172805,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.6888794541139363,8.0,3.0,2.0,1.0,3
177489,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,3.4339872044851463,8.0,1.0,4.0,1.0,7
177336,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,4.1588830833596715,8.0,1.0,4.0,1.0,2
177299,3,0.0,0.0,2.0,1,2,2.6390573296152584,1.0,3.9318256327243257,6.0,3.0,4.0,1.0,6
177321,3,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,3.1354942159291497,6.0,3.0,4.0,1.0,1
172851,3,0.0,0.0,1.0,1,1,2.5649493574615367,2.0,3.1354942159291497,8.0,8.0,4.0,2.0,3
172587,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.219507705176107,8.0,1.0,4.0,1.0,5
172665,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.784189633918261,8.0,3.0,2.0,2.0,6
172607,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.5263605246161616,1.0,3.0,2.0,1.0,3
177306,3,0.0,0.0,1.0,7,1,2.9444389791664403,1.0,3.2188758248682006,8.0,3.0,4.0,1.0,7
172840,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,4.04305126783455,8.0,6.0,4.0,1.0,2
172930,3,0.0,0.0,1.0,1,1,2.772588722239781,1.0,4.04305126783455,8.0,3.0,4.0,1.0,7
177283,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.2188758248682006,1.0,3.0,2.0,1.0,4
177314,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,3.044522437723423,1.0,3.0,4.0,1.0,6
172993,3,0.0,0.0,1.0,6,4,2.3978952727983707,2.0,3.1780538303479458,8.0,5.0,4.0,1.0,6
172777,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.367295829986474,8.0,1.0,4.0,1.0,6
172787,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,3.9318256327243257,8.0,5.0,4.0,1.0,4
177363,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.6375861597263857,5.0,3.0,2.0,1.0,3
177325,3,0.0,0.0,2.0,4,2,2.833213344056216,1.0,2.9444389791664403,3.0,1.0,4.0,1.0,5
172991,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,2.9444389791664403,8.0,8.0,4.0,1.0,6
172927,3,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,3.6109179126442243,1.0,3.0,2.0,2.0,5
177320,3,0.0,4.0,1.0,1,1,2.4849066497880004,2.0,3.8066624897703196,1.0,6.0,4.0,1.0,5
177358,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,4.060443010546419,5.0,3.0,4.0,1.0,7
172964,3,0.0,0.0,2.0,4,1,2.70805020110221,2.0,3.58351893845611,4.0,1.0,4.0,1.0,3
177440,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.258096538021482,8.0,3.0,4.0,1.0,4
172966,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.8501476017100584,8.0,6.0,4.0,1.0,5
177361,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.6375861597263857,5.0,3.0,2.0,1.0,3
